pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,ra,dec,st_teff,st_rad,st_mass,sy_dist,disc_year,discoverymethod
TOI-6747.01,343717397,0.7025922,5.49838,,1567.0,273.029327,-72.877347,5875.0,1.24,,476.693,,
TOI-6748.01,421056636,4.5932835,11.9834,,1261.0,252.568079,-56.083838,5988.0,1.41,,824.528,,
TOI-6749.01,426901646,8.6121286,12.0872,,1390.0,236.891954,-67.506647,7929.0,1.89,,1036.48,,
TOI-675.01,169226822,4.1780637,14.6952606,,1313.73704,160.558765,-3.834999,5620.0,1.34736,,159.507,,
TOI-6750.01,299876474,2.5950111,10.8614,,943.0,244.02137,-60.038009,3875.0,0.64,,317.495,,
TOI-6751.01,381448973,2.9419791,15.3905,,1928.0,257.381418,-47.403434,7277.0,1.42,,722.785,,
TOI-6752.01,87422071,11.3648628,9.30846,,959.0,273.034601,-44.243404,6128.0,1.51,,384.758,,
TOI-6753.01,301248781,1.0169814,12.1981,,2153.0,255.225724,-70.53015,5616.0,1.43,,802.863,,
TOI-6754.01,261192051,1.9943104,17.6537,,2346.0,259.290405,-48.763415,7247.0,1.69,,1166.96,,
TOI-6755.01,381468938,5.7585993,11.2259,,859.0,269.585917,-51.797559,5090.0,0.99,,423.344,,
TOI-6756.01,314193010,4.9354155,16.6116,,1560.0,278.470062,-40.168552,6500.0,1.63,,1281.82,,
TOI-6757.01,89659632,3.5193417,14.4544,,2308.0,275.664375,-44.379884,5620.0,1.51,,893.78,,
TOI-5993.01,27534138,28.5410557,7.1843683,,795.8922782,295.486582,51.013524,6197.21,1.64162,,455.982,,
TOI-5994.01,63283780,7.9726644,3.7927661,,607.6515119,292.50342,43.083219,4564.61,0.637495,,232.75,,
TOI-5995.01,352011875,6.2468813,15.6817806,,1082.7227478,285.672903,44.116751,4643.39,6.3787198,,1294.69,,
TOI-5996.01,293880523,109.0502946,12.6721874,,715.7032239,296.106671,58.375608,8953.0,1.92506,,547.169,,
TOI-5997.01,39516274,5.655018,1.5874236,,730.2379204,263.152578,33.570556,4674.0,0.704768,,46.521,,
TOI-5998.01,370907864,9.3380252,3.093161,,557.8740267,292.576514,18.394928,4066.0,0.723481,,95.6465,,
TOI-5999.01,120317234,6.8834027,2.87691,,852.0,284.635189,40.71983,6133.77,1.23,,228.439,,
TOI-600.01,134396419,4.3652608,,,1583.0,122.272933,-37.06186,9156.5,,,829.726,,
TOI-6000.01,259233660,0.4489589,1.015263,,1022.913907,292.606298,68.154592,3419.0,0.377509,,75.7664,,
TOI-6001.01,139104940,3.003901,16.7208629,,1590.5768607,295.307525,38.881572,6052.0,1.50633,,1745.77,,
TOI-6002.01,102734241,10.9048392,1.5489482,,296.3966212,299.614252,32.28717,3272.0,0.242121,,32.0266,,
TOI-6003.01,121731834,5.8599392,2.9189614,,1287.6680247,288.688722,41.151108,6149.0,1.5092,,303.728,,
TOI-6004.01,48353358,9.8786838,2.1083189,,411.7798487,283.62826,48.390808,3759.27,0.460619,,66.4074,,
TOI-6005.01,123357864,16.1455898,3.563467,,536.1746979,281.482473,47.207826,4816.0,0.732995,,107.796,,
TOI-6006.01,123309556,2.5080815,2.6163105,,986.1732636,281.194732,47.497261,4715.0,0.739515,,191.904,,
TOI-6007.01,279922257,949.7905952,2.8632815,,106.5435861,39.176567,78.652241,3500.0,0.424371,,48.3609,,
TOI-6246.01,388505345,6.7786403,13.8147158,,1865.9861388,356.621626,81.378061,7665.0,2.5943999,,187.612,,
TOI-6247.01,418301643,24.091624,2.87574,,810.0,323.582256,72.757634,6675.0,1.49,,216.838,,
TOI-6248.01,154304816,3.8528933,18.8912058,,1424.9944393,342.410629,46.349983,6306.0,1.35595,,701.295,,
TOI-6249.01,456260074,1092.002299,3.1384101,,133.1248776,101.492034,66.890644,4813.0,0.751037,,47.9491,,
TOI-6249.02,456260074,15.5739143,2.5864246,,548.952136,101.492034,66.890644,4813.0,0.751037,,47.9491,,
TOI-625.01,379929661,4.786958,18.0112,,1933.0,130.505638,3.710566,7668.6,1.91,,341.263,,
TOI-6250.01,455737331,1076.6094165,2.7512261,,185.93669,357.351836,36.900456,5848.0,1.08752,,121.523,,
TOI-6251.01,52005579,12.7614706,0.9705763,,299.5067987,3.957914,13.557617,3376.0,0.269427,,12.21,,
TOI-6252.01,307734818,2.1077445,12.0414,,871.0,171.596707,28.058028,3954.0,0.65,,244.588,,
TOI-6253.01,287152495,9.2347348,1.3883495,,830.9542977,253.697283,60.702797,4902.0,0.744485,,163.316,,
TOI-6254.01,432758245,1.5361137,2.4339573,,1387.7681435,14.322777,37.02898,5317.0,0.885814,,131.686,,
TOI-6255.01,261135533,0.2381823,0.9617386,,1256.4567156,331.503161,39.298828,3423.0,0.369077,,20.3167,,
TOI-6256.01,373017793,7.9945503,3.4801634,,1071.8303891,359.933006,77.803731,6088.0,1.30233,,218.299,,
TOI-6257.01,237204346,6.5452014,2.5553163,,1183.0274647,293.323467,76.921694,6353.0,1.31864,,287.03,,
TOI-6258.01,435878153,0.5570869,1.2151478,,946.4067108,13.085379,20.938876,3392.0,0.380156,,44.0959,,
TOI-6259.01,294497466,3.2376482,5.6488,,2052.0,140.115658,-51.660455,10023.0,2.19,,606.267,,
TOI-651.01,72090501,1.0697877,,,4428.0,92.105662,-11.147333,8576.7,,,74.834,,
TOI-6510.01,361154154,37.98781,10.1109,,505.0,143.692557,-63.735512,5983.0,1.29,,501.914,,
TOI-6511.01,303030789,21.5962209,9.42089,,689.0,155.164204,-69.488366,6012.0,1.09,,539.43,,
TOI-6512.01,72542944,2.5011016,15.7428,,1220.0,151.587915,-39.092019,6421.0,2.25,,1515.49,,
TOI-6513.01,29780740,2.4214702,9.94252,,670.0,64.961341,-69.854207,3642.0,0.64,,340.166,,
TOI-6514.01,439618305,4.0236761,16.953,,2733.0,143.52393,-54.905421,9833.0,2.14,,965.229,,
TOI-6515.01,101961987,3.8149372,13.2182,,1552.0,153.714224,-43.515162,5709.0,1.89,,1093.34,,
TOI-6516.01,446524637,18.8392786,10.5098,,727.0,155.886327,-52.953355,5972.0,1.42,,762.45,,
TOI-6517.01,5709314,2.6185048,6.08823,,1091.0,143.595647,-41.525772,6478.0,1.04,,461.438,,
TOI-6518.01,139314045,2.1978944,15.7016,,1151.0,151.834712,-53.343307,5147.0,2.61,,802.838,,
TOI-6519.01,188128470,10.397262,13.8002,,1222.0,162.168812,-24.719427,4953.5,2.47,,521.207,,
TOI-652.01,22221375,3.9846589,2.12827,,1405.0,149.123515,-24.099186,5903.0,1.03,,45.683,,
TOI-6520.01,382688257,7.6016156,19.3547,,719.0,137.2905,-51.073956,5200.0,3.38,,1261.35,,
TOI-6521.01,382187347,3.581253,12.2522,,661.0,81.237585,-57.035477,3873.0,0.58,,358.254,,
TOI-6522.01,71674064,4.7383479,4.7507,,1285.0,156.403066,-32.592827,5109.0,0.89,,182.154,,
TOI-6523.01,167720788,7.809463,14.0451,,1065.0,103.402787,-64.437403,5816.0,1.33,,708.281,,
TOI-6524.01,356921678,0.8515408,16.072,,689.0,135.557036,-62.647058,3254.0,0.54,,200.435,,
TOI-6525.01,147193084,731.3548427,15.334,,102.0,162.271012,-45.085546,5794.0,1.12,,703.497,,
TOI-6526.01,57694405,14.7478214,7.68311,,559.0,174.125644,-31.535144,5167.0,0.96,,355.397,,
TOI-6758.01,383313006,12.6136992,2.58082,,440.0,186.289501,-86.887548,3719.0,0.56,,72.9383,,
TOI-6759.01,57011946,1.318678,10.1378,,1671.0,274.022452,-37.153165,5764.0,0.99,,584.561,,
TOI-676.01,219187649,2.1503007,14.1253056,,1501.6517354,171.205976,-18.617278,5430.0,1.23206,,758.199,,
TOI-6760.01,361467239,5.2820398,9.84673,,977.0,243.165316,-67.3391,5415.0,1.05,,538.6,,
TOI-6761.01,234540647,4.3430254,13.5998,,1902.0,251.015114,-47.714009,6594.0,1.47,,590.613,,
TOI-6762.01,360224870,5.1778752,11.9282,,498.0,262.187918,-57.912799,3599.0,0.66,,325.609,,
TOI-6763.01,96829917,2.4519381,17.3192,,1869.0,265.323637,-49.163899,7085.0,1.67,,1285.43,,
TOI-6764.01,148523092,2.8562935,18.1559,,1794.0,265.710722,-41.179089,6383.0,1.32,,724.77,,
TOI-6765.01,420369105,2.7967251,19.3726,,1445.0,251.037059,-58.984634,7566.0,2.61,,1324.29,,
TOI-6766.01,311856080,2.2104947,13.6352,,1544.0,262.40787,-76.58679,5421.0,1.58,,556.822,,
TOI-6767.01,90156362,2.3519086,18.0511,,1146.0,276.290046,-43.906257,6026.0,1.37,,737.776,,
TOI-6768.01,365952328,4.8741147,14.8251,,992.0,276.191236,-60.784523,6085.0,2.11,,906.007,,
TOI-6769.01,304430662,5.6858804,13.193,,1162.0,259.595573,-62.931814,5492.0,1.41,,673.262,,
TOI-677.01,280206394,11.2365977,13.0203,,690.0,144.119359,-50.463093,6446.0,1.29,,141.812,,
TOI-6770.01,375297961,14.6768874,9.65258,,539.0,289.721012,-64.249499,5230.0,0.77,,407.089,,
TOI-6771.01,61621800,6.8552506,11.7073,,1238.0,288.737557,-42.702604,6847.0,1.96,,687.671,,
TOI-6772.01,469813927,3.940549,7.73812,,1359.0,304.820752,-64.974169,5493.0,1.5,,539.819,,
TOI-6773.01,355138852,3.272056,10.5823,,1448.0,307.11341,-45.96744,5668.0,1.39,,782.336,,
TOI-6774.01,79660831,4.5833112,9.62957,,1062.0,295.743404,-44.759727,5853.0,1.39,,627.991,,
TOI-6008.01,286201103,0.8573727,1.2465478,,649.3272227,310.448734,49.646899,3098.0,0.235048,,23.1008,,
TOI-6009.01,128558444,1.5500607,11.5208,,2594.0,339.230939,37.675516,8552.3,2.04,,597.281,,
TOI-601.01,141363913,3.477756,11.3342,,1229.0,129.462346,-43.042017,6221.0,3.1,,409.766,,
TOI-6010.01,199949052,0.5868508,6.12033,,1658.0,336.737635,45.971999,5842.0,1.48,,274.738,,
TOI-6011.01,414019147,2.3179699,14.5204,,1010.0,336.690787,57.434161,5770.0,1.33,,374.145,,
TOI-6012.01,432280671,16.2117629,7.2826036,,809.6830845,355.02941,32.015761,6119.0,1.18343,,226.572,,
TOI-6013.01,53728859,3.2573898,12.3569361,,1237.7606776,13.000916,34.728402,5698.38,1.0461299,,401.319,,
TOI-6014.01,57984377,2.5199146,17.7001932,,1730.9375747,5.166954,31.989973,6116.0,1.56419,,393.072,,
TOI-6015.01,288246496,4.304829,13.8395402,,1406.737585,356.666714,31.155911,6001.0,1.51284,,431.052,,
TOI-6016.01,327369524,4.0236805,14.9702,,1382.0,4.52396,59.766198,5807.0,1.57,,364.715,,
TOI-6017.01,291751373,2.5079177,14.717643,,1839.3305452,359.151972,36.212956,6207.39,1.72725,,735.601,,
TOI-6018.01,67881560,2.3322524,1.902342,,1031.2997377,9.347123,40.905168,4983.53,0.708945,,88.1971,,
TOI-6019.01,125520907,14.5478626,12.189719,,1013.8009423,355.09135,35.94084,5559.5,1.9794101,,260.342,,
TOI-602.01,175176327,11.0998745,27.7781976,,2010.4751747,115.825326,-36.496714,10633.0,2.5065,,613.411,,
TOI-6020.01,334597566,9.1099373,13.5278,,,331.313408,64.098143,6511.0,1.48,,507.236,,
TOI-6021.01,291685334,2.0319883,17.7163979,,1869.4111277,358.515134,37.021824,6161.0,1.56523,,705.981,,
TOI-626.01,65412605,4.4010465,19.7441,,2177.0,108.123114,-24.95356,8489.0,2.32,,437.215,,
TOI-6260.01,60984804,2.3898191,2.32849,,2181.0,140.595793,-6.060635,7707.0,1.96,,113.102,,
TOI-6261.01,181748381,5.4920894,8.83359,,1124.0,132.055241,-39.686292,6090.0,1.53,,267.542,,
TOI-6262.01,180575165,1.4945947,2.79068,,3377.0,129.158047,-36.523174,9532.0,1.75,,441.135,,
TOI-6263.01,293547742,3.0178746,0.930891,,1162.0,139.199747,-49.300844,4717.0,0.71,,46.2588,,
TOI-6264.01,291471222,5.6928845,3.80626,,1529.0,111.523899,-52.4632,6610.0,2.47,,437.146,,
TOI-6265.01,344927749,5.7935723,1.50725,,1278.0,151.627588,3.474358,6387.1,1.37,,71.8401,,
TOI-6265.02,344927749,4.1793325,1.20236,,1431.0,151.627588,3.474358,6387.1,1.37,,71.8401,,
TOI-6266.01,193023697,2.7895524,0.986147,,1227.0,155.597851,-28.847487,5039.0,0.74,,42.6435,,
TOI-6267.01,296737508,733.9910938,4.8141,,660.0,142.17927,-14.686449,5699.6,1.27,,118.021,,
TOI-6268.01,434477274,2.8959153,13.8781874,,1590.3293135,156.121019,-23.004169,6249.0,1.4101501,,629.506,,
TOI-6269.01,168281028,4.3744614,6.4637765,,1154.2148636,154.271062,-25.276298,5677.0,1.11563,,343.525,,
TOI-627.01,365781372,1.13889,22.4869,,3157.0,81.92358,7.918525,7852.8,2.79,,629.834,,
TOI-6270.01,192976435,4.2275389,14.8654685,,1438.7795714,155.032187,-29.276109,6001.0,1.56496,,819.375,,
TOI-6271.01,134528212,1.604607,,,1556.8706441,122.413793,-37.371099,5780.0,,,705.238,,
TOI-6272.01,33303538,2.5141406,17.7772903,,2016.7718944,149.91844,-6.906064,6880.0,1.82496,,476.194,,
TOI-6273.01,142211778,3.052057,13.6453428,,1461.1955966,180.546219,-35.548609,5726.0,1.38708,,1096.19,,
TOI-6527.01,437774844,5.389491,14.3807,,505.0,141.611472,-59.673478,3493.0,0.67,,336.274,,
TOI-6528.01,363417404,1484.1934287,8.94439,,61.0,164.296604,-27.523698,5602.0,0.8,,449.808,,
TOI-6529.01,54238138,7.4476397,2.1911,,664.0,160.949007,-33.155027,4526.0,0.73,,92.6712,,
TOI-653.01,33153766,0.68831,21.715,,3364.0,144.77363,-45.426185,6054.0,3.13,,213.947,,
TOI-6530.01,49066806,5.332805,2.92256,,764.0,164.676291,-35.341072,4189.0,0.7,,86.8636,,
TOI-6531.01,297853363,4.416076,16.839,,1341.0,142.493224,-50.725186,5186.0,2.32,,1111.68,,
TOI-6532.01,72542131,5.4736892,18.8155,,1069.0,151.681083,-39.710775,6229.4,1.5,,682.391,,
TOI-6533.01,464544047,2.8656356,11.1837,,2478.0,156.617346,-56.545537,8849.0,1.56,,1350.5,,
TOI-6534.01,459604398,3.4542618,,,,163.090977,-56.263899,,,,1102.52,,
TOI-6535.01,46104747,20.8359197,7.56184,,704.0,132.023404,-58.758544,6838.0,1.71,,637.497,,
TOI-6536.01,280647591,4.2380294,6.48085,,1430.0,144.357907,-48.275231,6030.0,0.99,,643.227,,
TOI-6537.01,80384677,3.6477926,3.9626,,1110.0,165.14022,-49.077328,5005.4,0.98,,428.196,,
TOI-6538.01,306248357,5.7180689,9.5585,,1508.0,166.557921,-54.573252,6219.0,1.83,,666.515,,
TOI-6539.01,310497279,2.3645949,14.3865,,2067.0,152.680945,-48.27263,7743.0,2.02,,1724.86,,
TOI-654.01,35009898,1.5275639,2.6103318,,707.9554489,164.724551,-5.547545,3433.0,0.427953,,57.7553,,
TOI-6540.01,142171554,4.5127799,10.6956,,1174.0,179.97778,-30.221599,5643.0,1.25,,796.484,,
TOI-6541.01,457337619,5.8991458,1.10037,,1282.0,157.243507,-58.794138,5419.4,0.76,,64.4175,,
TOI-6542.01,255851356,2.4018591,10.1612,,3531.0,198.58223,-59.692251,6071.0,1.86,,260.511,,
TOI-6543.01,390151888,15.5523703,3.54892,,1509.0,183.61147,-58.058789,5759.0,1.18,,115.665,,
TOI-6775.01,100263315,0.5940157,7.9118,,1922.0,306.501073,-48.920419,5663.0,1.17,,772.86,,
TOI-6793.01,352438619,6.5516113,7.01051,,454.0,323.04039,-77.426902,4841.8,0.73,,213.236,,
TOI-6794.01,408609355,7.3099457,12.4526,,1528.0,296.355554,-34.534399,6391.0,2.38,,945.78,,
TOI-6795.01,269372232,2.1250402,12.6314,,1558.0,291.688916,-36.831352,5355.0,1.51,,689.289,,
TOI-6796.01,32046665,3.7871416,8.91723,,1312.0,289.900026,-35.809407,5594.0,1.19,,614.047,,
TOI-6797.01,164249928,0.9898852,11.4457,,1583.0,304.395069,-28.821369,5339.0,1.66,,803.074,,
TOI-6798.01,290403522,22.3751134,12.8125,,1192.0,330.958061,-72.44083,6477.7,1.47,,290.48,,
TOI-6799.01,387295547,0.664786,5.36785,,1618.0,312.696269,-58.943302,6333.0,1.35,,472.318,,
TOI-680.01,335499997,0.433569,4.8760213,,3259.6904316,179.163601,-12.377519,5967.0,1.7628,,163.41,,
TOI-6800.01,254174907,4.1518071,10.2109,,1377.0,287.258761,-41.100082,6702.0,2.71,,916.11,,
TOI-6801.01,90935995,1.2245052,19.6011,,1162.0,308.185081,-44.581239,4337.4,0.7,,143.347,,
TOI-6802.01,262470965,1.1079142,12.7389,,1017.0,312.131066,-36.432345,3969.0,0.59,,,,
TOI-6803.01,166495921,3.3522572,10.9307,,1137.0,305.027554,-48.129533,5951.0,1.39,,594.791,,
TOI-6804.01,100264497,3.7724643,13.0104,,1137.0,306.582801,-48.984798,6170.0,1.38,,545.522,,
TOI-6805.01,112989868,1.040425,11.6289,,1448.0,292.384076,-34.096927,4750.0,0.86,,345.714,,
TOI-6806.01,144327080,23.2490769,15.7473,,476.0,355.545706,-47.913029,4849.0,0.69,,127.824,,
TOI-6807.01,441076258,6.6210878,9.48332,,714.0,323.284714,-29.117607,4790.0,0.79,,353.575,,
TOI-6808.01,261680542,3.0449187,20.761,,1432.0,21.604688,-79.610747,6026.0,1.36,,564.778,,
TOI-6809.01,29821723,2.6855972,11.0734,,740.0,316.174214,-26.507097,3822.0,0.62,,295.344,,
TOI-6022.01,455947620,1.9281092,17.7947707,,597.0685598,340.001249,60.8235,3264.0,0.369847,,86.9388,,
TOI-6022.02,455947620,1.5454492,2.4829303,,642.7614652,340.001249,60.8235,3264.0,0.369847,,86.9388,,
TOI-6023.01,341444900,9.0330414,7.35267,,2001.0,325.228645,55.06675,7527.0,5.64,,475.345,,
TOI-6024.01,56231866,2.7218347,14.1545,,1388.0,356.038387,26.42567,4758.0,5.53,,365.845,,
TOI-6025.01,439942982,1.0222806,8.97675,,3126.0,1.074045,42.5736,8448.0,2.46,,486.144,,
TOI-6026.01,396234347,1.2757761,1.28307,,1211.0,0.223191,35.752445,4540.4,0.79,,42.0564,,
TOI-6027.01,368678195,2.8406462,24.2892126,,1055.5743901,12.740739,68.185903,4389.0,1.02903,,416.463,,
TOI-6028.01,250707118,5.7238582,11.6470757,,1164.2236638,33.131092,51.778775,6086.0,1.23052,,313.576,,
TOI-6029.01,419523962,5.7998626,11.022,,1484.0,8.386256,61.860766,5852.0,2.55,,603.119,,
TOI-603.01,262746281,16.1798603,7.89958,,942.0,141.107854,5.766056,5900.8,1.63,,205.924,,
TOI-6030.01,245392284,1.7442831,15.3898195,,2383.7563437,38.369165,56.025708,8039.0,1.6008,,655.013,,
TOI-6031.01,292152376,2.1499907,20.6364944,,1676.1615458,31.042761,46.687851,6340.0,1.2630399,,289.205,,
TOI-6032.01,285466025,7.3723906,4.8405988,,1540.7755679,36.784679,32.876956,6083.0,2.5524099,,153.525,,
TOI-6033.01,67711670,18.0401494,11.1154985,,882.4917606,43.372328,39.260148,6345.0,1.4445699,,309.804,,
TOI-6034.01,388076422,2.5761796,12.1450869,,661.8718403,317.900139,68.402076,3628.0,0.497905,,117.992,,
TOI-6035.01,323194443,3.9074188,,,1157.2097975,332.646204,69.774239,5780.0,,,,,
TOI-6036.01,129756316,6.5234669,17.8406,,1524.0,34.836888,40.993944,6409.0,2.04,,300.063,,
TOI-6274.01,465933345,1.1109316,12.8052345,,2914.7025766,164.76388,-60.082938,6498.6,2.3323801,,502.979,,
TOI-6275.01,49043968,6.2462252,13.4614756,,1094.4656337,164.34914,-29.997123,6132.0,1.1417201,,362.087,,
TOI-6276.01,397362481,6.2031608,1.0214599,,664.0808611,175.256304,-44.404149,4633.87,0.630715,,12.7781,,
TOI-6276.02,397362481,4.466068,0.9794583,,740.9408412,175.256304,-44.404149,4633.87,0.630715,,12.7781,,
TOI-6276.03,397362481,7.8708661,1.0314874,,613.4104018,175.256304,-44.404149,4633.87,0.630715,,12.7781,,
TOI-6277.01,462206806,3.3733921,14.5810502,,1252.9258952,150.46383,-55.660373,5704.0,1.09866,,362.374,,
TOI-6278.01,157230659,7.5337657,10.611119,,1156.0846131,176.249942,-35.640563,5869.0,1.52905,,446.442,,
TOI-6279.01,449951606,5.1681189,13.3663,,1850.0,168.212865,-58.942432,8254.0,3.44,,860.379,,
TOI-628.01,281408474,3.4076,12.1343,,1586.0,99.263061,1.76755,6174.0,1.38,,178.68,,
TOI-6280.01,370877263,15.9865412,7.52088,,761.0,145.174365,-66.65449,6429.0,1.28,,199.531,,
TOI-6281.01,152569268,1.0542548,2.77385,,2240.0,172.378524,-40.609425,4160.1,0.87,,57.7451,,
TOI-6282.01,370009806,12.4751631,1.56473,,1010.0,47.031443,-70.110459,6055.0,1.09,,113.881,,
TOI-6283.01,361218772,51.6708185,12.8776,,466.0,143.84218,-65.216181,7115.0,1.91,,262.942,,
TOI-6284.01,286763141,3.4475935,0.830466,,659.0,150.350107,-38.841039,3548.0,0.47,,21.0197,,
TOI-6285.01,308778563,6.8581311,10.9703,,1459.0,24.21772,51.631573,6605.0,2.12,,432.725,,
TOI-6286.01,354285962,5.6289226,8.93102,,2289.0,346.44125,72.410554,6683.0,2.72,,1111.47,,
TOI-6287.01,22712134,1.640758,8.61251,,1456.0,37.963775,28.96601,6262.0,1.52,,779.009,,
TOI-6544.01,161738745,3.6249482,5.1321,,1189.0,190.158097,-48.140748,4935.7,1.94,,,,
TOI-6545.01,72504017,5.6177467,5.60938,,1089.0,187.651542,-43.953561,6315.0,2.48,,346.576,,
TOI-6546.01,9385460,3.3779614,14.3326751,,1617.9261106,191.702821,-24.42739,6113.0,1.6616499,,773.974,,
TOI-6547.01,915110182,1.4328255,18.2238418,,1222.8226457,163.101036,-61.446859,4588.0,0.817544,,566.459,,
TOI-6548.01,302212110,8.5473,10.3970349,,1331.5426262,132.767883,-69.344177,6619.0,1.89911,,971.803,,
TOI-6549.01,290777444,6.1079575,19.1369245,,1222.2403125,84.858988,-52.933311,5681.0,1.56062,,575.271,,
TOI-655.01,35516889,0.7888389,16.4131054,,1913.8964113,148.416767,-45.659108,5568.0,1.0280499,,268.325,,
TOI-6550.01,133850380,6.9153868,15.9616,,1965.0,121.454664,-41.135631,6649.3,2.05,,553.272,,
TOI-6551.01,166527623,6.9593972,9.3800527,,1096.0649295,207.526001,-40.835896,5854.0,1.33729,,127.28,,
TOI-6552.01,220460087,3.2706204,13.5836554,,1550.7890331,74.756626,-56.715996,5933.0,1.53146,,698.403,,
TOI-6553.01,324422520,3.6342494,4.36152,,1556.0,209.162375,-61.182993,5829.0,2.31,,227.014,,
TOI-6554.01,94483093,2.6141047,3.60255,,1475.0,241.922414,-33.249367,5650.0,1.46,,220.877,,
TOI-6555.01,259606227,10.1298877,3.76774,,1223.0,223.62771,-68.384542,6802.0,1.9,,261.077,,
TOI-6556.01,179739873,12.9623248,5.94559,,804.0,213.667189,-41.559703,5996.0,1.39,,212.894,,
TOI-6557.01,141074654,12.5383316,3.44886,,777.0,228.503044,-45.012267,6018.0,1.23,,168.977,,
TOI-6558.01,420529106,9.5327064,2.39108,,605.0,216.133991,-52.831718,4504.0,0.72,,70.5122,,
TOI-6559.01,313671132,733.3796728,6.17234,,628.0,202.157881,-62.169938,5878.0,1.22,,177.911,,
TOI-6827.01,302453291,4.4738444,11.2091,,1506.0,322.622051,-26.773971,4943.1,2.53,,684.32,,
TOI-6828.01,278666476,3.4894537,11.1177,,1092.0,334.487496,-38.032716,5415.7,1.19,,546.355,,
TOI-6829.01,469967533,23.842,17.1852,,793.0,358.85855,-54.494961,5923.2,1.45,,735.578,,
TOI-683.01,437248515,3.4058895,17.2861065,,1423.6985463,169.43886,-19.054778,6302.0,1.26867,,383.829,,
TOI-6830.01,29430403,1.8778647,13.2226172,,1340.5757561,313.624861,-29.527891,5100.0,0.927664,,220.491,,
TOI-6831.01,380884709,57.1050077,5.93946,,530.0,16.276924,8.444581,5816.0,0.97,,185.272,,
TOI-6832.01,8995204,5.1392756,2.17365,,706.0,355.128863,-11.021495,4014.0,0.71,,139.371,,
TOI-6833.01,4610830,8.2616616,3.30997,,794.0,348.949031,-10.849739,5281.0,0.86,,202.585,,
TOI-6834.01,49735922,6.3392677,3.91968,,922.0,352.713934,-11.077356,5289.0,0.93,,290.495,,
TOI-6835.01,301235044,0.2803246,1.64829,,2211.0,350.917046,-1.189183,4477.0,0.72,,61.8736,,
TOI-6836.01,422618449,9.100412,2.59387,,644.0,353.954352,0.444704,5013.7,0.77,,62.4491,,
TOI-6837.01,262584907,0.9494413,1.37109,,,348.161066,2.685589,5872.1,1.19,,65.74622,,
TOI-6838.01,278892590,1.5109447,1.2038917,,802.8602204,346.626392,-5.043462,5780.0,0.114827,,,,
TOI-6839.01,126982911,2.9944742,8.6826968,,1504.13344,24.192615,12.693358,5756.0,1.44085,,620.723,,
TOI-684.01,462162948,19.8507621,8.778562,,673.1575152,150.433636,-59.850029,9488.0,2.35947,,2228.79,,
TOI-6840.01,380886534,8.9000334,15.1261771,,884.085476,19.461998,0.341952,5854.0,1.0044,,830.221,,
TOI-6841.01,257467784,13.9285074,9.5784743,,627.1693637,0.08468,5.044388,5103.41,0.836141,,344.681,,
TOI-6037.01,352924930,4.0158188,4.59761,,2243.0,21.805455,67.966855,6950.0,2.64,,480.772,,
TOI-6038.01,194736418,5.826731,4.71778,,1617.0,51.657269,40.81727,6305.0,1.62,,179.147,,
TOI-6039.01,272050287,8.503614,10.2441,,669.0,355.433763,63.018844,6255.0,2.31,,425.467,,
TOI-604.01,145027461,1.07242,22.0397,,1841.0,122.257466,-30.787939,5001.6,7.97,,1006.54,,
TOI-6040.01,250839071,3.4926045,15.6608,,1813.0,34.445951,53.807582,6558.7,1.8,,,,
TOI-6041.01,192415680,1094.062167,4.39378,,566.0,46.061033,43.557667,5359.0,0.85,,72.4731,,
TOI-6042.01,374919956,7.7966237,18.0417,,1048.0,32.085966,56.409783,9434.0,3.78,,897.633,,
